language,comment_count,avg_length,emoji_rate,cpm,entropy,percentage,match,stream
it,78,11.14102564102564,0.0,0.8648384756443069,4.018380372311931,1.2302839116719244,リーズユナイテッドvsスパーズ,LEEDS VS TOTTENHAM _ THE CLUB LIVE_chat_log
fr,53,9.60377358490566,0.0,0.5876466565275419,3.960042377873378,0.8359621451104101,リーズユナイテッドvsスパーズ,LEEDS VS TOTTENHAM _ THE CLUB LIVE_chat_log
pt,29,18.20689655172414,0.0,0.32154251017544744,3.5595705776933944,0.4574132492113565,リーズユナイテッドvsスパーズ,LEEDS VS TOTTENHAM _ THE CLUB LIVE_chat_log
en,4321,43.70076371210368,8.562832677620921,46.85486915781311,9.962435609601133,70.37459283387622,リーズユナイテッドvsスパーズ,Leeds United vs Tottenham Hotspur LIVE Watchalong _ Premier League 2025_26_chat_log
nl,256,19.33203125,1.171875,2.7759422597547228,6.372967639980805,4.169381107491857,リーズユナイテッドvsスパーズ,Leeds United vs Tottenham Hotspur LIVE Watchalong _ Premier League 2025_26_chat_log
other,1024,16.1240234375,6.8359375,11.103769039018891,8.846690460649427,16.677524429967427,リーズユナイテッドvsスパーズ,Leeds United vs Tottenham Hotspur LIVE Watchalong _ Premier League 2025_26_chat_log
es,20,12.3,0.0,0.21687048904333772,3.4288155570560286,0.32573289902280134,リーズユナイテッドvsスパーズ,Leeds United vs Tottenham Hotspur LIVE Watchalong _ Premier League 2025_26_chat_log
fr,77,18.792207792207794,20.77922077922078,0.8349513828168502,5.772042586142161,1.2540716612377851,リーズユナイテッドvsスパーズ,Leeds United vs Tottenham Hotspur LIVE Watchalong _ Premier League 2025_26_chat_log
it,33,12.818181818181818,3.0303030303030303,0.3578363069215072,4.87979007749062,0.5374592833876222,リーズユナイテッドvsスパーズ,Leeds United vs Tottenham Hotspur LIVE Watchalong _ Premier League 2025_26_chat_log
de,238,16.247899159663866,3.361344537815126,2.5807588196157187,6.9116314579777836,3.876221498371336,リーズユナイテッドvsスパーズ,Leeds United vs Tottenham Hotspur LIVE Watchalong _ Premier League 2025_26_chat_log
pt,63,13.238095238095237,6.349206349206349,0.6831420404865138,5.296359270800823,1.0260586319218241,リーズユナイテッドvsスパーズ,Leeds United vs Tottenham Hotspur LIVE Watchalong _ Premier League 2025_26_chat_log
ja,5823,23.605014597286623,100.0,56.73464300957264,9.261484015348266,95.05386875612145,リーズユナイテッドvsスパーズ,高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log
en,21,78.33333333333333,100.0,0.204607161806805,2.521928094021745,0.3428011753183154,リーズユナイテッドvsスパーズ,高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log
pt,13,3.0,0.0,0.12666157635659359,-1.4426951601859516e-10,0.21221025138752855,リーズユナイテッドvsスパーズ,高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log
it,14,4.0,0.0,0.13640477453787,-1.4426951601859516e-10,0.22853411687887693,リーズユナイテッドvsスパーズ,高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log
zh,24,4.041666666666667,100.0,0.23383675635063428,1.577428772480679,0.3917727717923604,リーズユナイテッドvsスパーズ,高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log
ko,25,7.36,100.0,0.24357995453191073,1.9215419327588497,0.40809663728370876,リーズユナイテッドvsスパーズ,高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log
other,23,8.869565217391305,26.08695652173913,0.22409355816935786,2.3183692533115843,0.3754489063010121,リーズユナイテッドvsスパーズ,高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log
en,14,58.57142857142857,0.0,0.4112449020025723,5.2311406704256616,3.674540682414698,レアルソシエダvsレアルマドリード,⚽JORNADA 4 LaLiga - Real Sociedad 🆚 Real Madrid 🔥_eB2XtdJ52ao_chat_log
other,100,13.16,1.0,2.9374635857326594,7.16270019792467,26.246719160104988,レアルソシエダvsレアルマドリード,⚽JORNADA 4 LaLiga - Real Sociedad 🆚 Real Madrid 🔥_eB2XtdJ52ao_chat_log
es,209,43.0,7.655502392344498,6.139298894181258,8.437125736080516,54.85564304461942,レアルソシエダvsレアルマドリード,⚽JORNADA 4 LaLiga - Real Sociedad 🆚 Real Madrid 🔥_eB2XtdJ52ao_chat_log
pt,17,12.235294117647058,0.0,0.4993688095745521,5.046457182442712,4.4619422572178475,レアルソシエダvsレアルマドリード,⚽JORNADA 4 LaLiga - Real Sociedad 🆚 Real Madrid 🔥_eB2XtdJ52ao_chat_log
it,17,15.235294117647058,0.0,0.4993688095745521,5.6332096484835095,4.4619422572178475,レアルソシエダvsレアルマドリード,⚽JORNADA 4 LaLiga - Real Sociedad 🆚 Real Madrid 🔥_eB2XtdJ52ao_chat_log
es,169,32.77514792899408,7.100591715976331,8.580337093723323,7.617346052875618,37.389380530973455,レアルソシエダvsレアルマドリード,✅ Real Sociedad vs Real Madrid [En Vivo] 🏆 La Liga de España - Jornada 4_0fOOZ2_53_0_chat_log
other,179,13.994413407821229,10.614525139664805,9.088049347789791,6.1762907310935145,39.60176991150443,レアルソシエダvsレアルマドリード,✅ Real Sociedad vs Real Madrid [En Vivo] 🏆 La Liga de España - Jornada 4_0fOOZ2_53_0_chat_log
de,19,25.473684210526315,5.263157894736842,0.9646532827262908,5.700293496590804,4.20353982300885,レアルソシエダvsレアルマドリード,✅ Real Sociedad vs Real Madrid [En Vivo] 🏆 La Liga de España - Jornada 4_0fOOZ2_53_0_chat_log
en,30,69.56666666666666,6.666666666666667,1.5231367621994065,5.726648997632937,6.637168141592921,レアルソシエダvsレアルマドリード,✅ Real Sociedad vs Real Madrid [En Vivo] 🏆 La Liga de España - Jornada 4_0fOOZ2_53_0_chat_log
pt,19,47.05263157894737,21.052631578947366,0.9646532827262908,4.729974269328716,4.20353982300885,レアルソシエダvsレアルマドリード,✅ Real Sociedad vs Real Madrid [En Vivo] 🏆 La Liga de España - Jornada 4_0fOOZ2_53_0_chat_log
fr,725,38.79034482758621,7.448275862068964,27.163971637349114,9.122913447091356,32.77576853526221,レアルソシエダvsレアルマドリード,🔴 REAL SOCIEDAD - REAL MADRID LIVE _ 🔥MBAPPE EN GRANDE FORME ! L'AVANT LDC CONTRE L'OM 👀😂 _ LIGA_w3ZOQ3PcF6M_chat_log
other,678,15.654867256637168,6.637168141592921,25.40299692430717,8.467284605228786,30.65099457504521,レアルソシエダvsレアルマドリード,🔴 REAL SOCIEDAD - REAL MADRID LIVE _ 🔥MBAPPE EN GRANDE FORME ! L'AVANT LDC CONTRE L'OM 👀😂 _ LIGA_w3ZOQ3PcF6M_chat_log
pt,26,15.76923076923077,3.8461538461538463,0.9741562242359681,6.037491991011454,1.1754068716094033,レアルソシエダvsレアルマドリード,🔴 REAL SOCIEDAD - REAL MADRID LIVE _ 🔥MBAPPE EN GRANDE FORME ! L'AVANT LDC CONTRE L'OM 👀😂 _ LIGA_w3ZOQ3PcF6M_chat_log
en,262,97.7824427480916,4.961832061068702,9.816497336531679,7.596462722686605,11.844484629294756,レアルソシエダvsレアルマドリード,🔴 REAL SOCIEDAD - REAL MADRID LIVE _ 🔥MBAPPE EN GRANDE FORME ! L'AVANT LDC CONTRE L'OM 👀😂 _ LIGA_w3ZOQ3PcF6M_chat_log
it,115,18.330434782608695,2.608695652173913,4.308767914889859,5.537611072467004,5.198915009041592,レアルソシエダvsレアルマドリード,🔴 REAL SOCIEDAD - REAL MADRID LIVE _ 🔥MBAPPE EN GRANDE FORME ! L'AVANT LDC CONTRE L'OM 👀😂 _ LIGA_w3ZOQ3PcF6M_chat_log
es,83,20.349397590361445,7.228915662650602,3.1098064081378984,5.908608296204196,3.752260397830018,レアルソシエダvsレアルマドリード,🔴 REAL SOCIEDAD - REAL MADRID LIVE _ 🔥MBAPPE EN GRANDE FORME ! L'AVANT LDC CONTRE L'OM 👀😂 _ LIGA_w3ZOQ3PcF6M_chat_log
nl,26,53.38461538461539,3.8461538461538463,0.9741562242359681,5.515061005133863,1.1754068716094033,レアルソシエダvsレアルマドリード,🔴 REAL SOCIEDAD - REAL MADRID LIVE _ 🔥MBAPPE EN GRANDE FORME ! L'AVANT LDC CONTRE L'OM 👀😂 _ LIGA_w3ZOQ3PcF6M_chat_log
de,75,13.373333333333333,1.3333333333333335,2.8100660314499084,6.053360176309786,3.390596745027125,レアルソシエダvsレアルマドリード,🔴 REAL SOCIEDAD - REAL MADRID LIVE _ 🔥MBAPPE EN GRANDE FORME ! L'AVANT LDC CONTRE L'OM 👀😂 _ LIGA_w3ZOQ3PcF6M_chat_log
en,1756,53.94020501138952,6.719817767653759,9.386361181951996,9.845012220026256,37.58561643835616,レアルマドリードvsバルセロナ,REAL MADRID VS BARCELONA _ EL CLASICO LIVE REACTION!_chat_log
other,2036,18.13457760314342,5.893909626719057,10.883047475201744,10.305065128355146,43.57876712328767,レアルマドリードvsバルセロナ,REAL MADRID VS BARCELONA _ EL CLASICO LIVE REACTION!_chat_log
pt,101,16.316831683168317,1.9801980198019802,0.5398761272079451,6.081360186636163,2.1618150684931505,レアルマドリードvsバルセロナ,REAL MADRID VS BARCELONA _ EL CLASICO LIVE REACTION!_chat_log
de,114,16.12280701754386,5.263157894736842,0.6093651336802548,7.475616453327017,2.440068493150685,レアルマドリードvsバルセロナ,REAL MADRID VS BARCELONA _ EL CLASICO LIVE REACTION!_chat_log
es,61,15.032786885245901,11.475409836065573,0.32606379960083814,6.590863298117892,1.3056506849315068,レアルマドリードvsバルセロナ,REAL MADRID VS BARCELONA _ EL CLASICO LIVE REACTION!_chat_log
it,123,13.1869918699187,4.878048780487805,0.6574729073918539,7.245076259306579,2.632705479452055,レアルマドリードvsバルセロナ,REAL MADRID VS BARCELONA _ EL CLASICO LIVE REACTION!_chat_log
fr,57,12.771929824561404,7.017543859649122,0.3046825668401274,6.538328379127512,1.2200342465753424,レアルマドリードvsバルセロナ,REAL MADRID VS BARCELONA _ EL CLASICO LIVE REACTION!_chat_log
nl,63,19.825396825396826,6.349206349206349,0.3367544159811935,7.092271313420523,1.3484589041095891,レアルマドリードvsバルセロナ,REAL MADRID VS BARCELONA _ EL CLASICO LIVE REACTION!_chat_log
other,1550,20.041290322580647,10.903225806451614,8.509220493150103,9.373560149033581,31.906134211609714,レアルマドリードvsバルセロナ,REAL MADRID VS FC BARCELONA EN DIRECTO _ EL CLÁSICO _ LALIGA _ Tiempo de Juego COPE _ EN VIVO_chat_log
es,2002,41.81768231768232,7.442557442557443,10.990618985346133,9.424249525504813,41.210374639769455,レアルマドリードvsバルセロナ,REAL MADRID VS FC BARCELONA EN DIRECTO _ EL CLÁSICO _ LALIGA _ Tiempo de Juego COPE _ EN VIVO_chat_log
de,164,21.25609756097561,9.75609756097561,0.9003304263720109,7.278721628225974,3.37587484561548,レアルマドリードvsバルセロナ,REAL MADRID VS FC BARCELONA EN DIRECTO _ EL CLÁSICO _ LALIGA _ Tiempo de Juego COPE _ EN VIVO_chat_log
pt,357,29.58263305322129,7.563025210084033,1.9598656232610236,8.32805051663157,7.348703170028818,レアルマドリードvsバルセロナ,REAL MADRID VS FC BARCELONA EN DIRECTO _ EL CLÁSICO _ LALIGA _ Tiempo de Juego COPE _ EN VIVO_chat_log
it,209,20.220095693779903,6.220095693779904,1.1473723116570138,7.644936675141851,4.3021819678880195,レアルマドリードvsバルセロナ,REAL MADRID VS FC BARCELONA EN DIRECTO _ EL CLÁSICO _ LALIGA _ Tiempo de Juego COPE _ EN VIVO_chat_log
en,289,77.07266435986159,10.726643598615917,1.586557885497019,7.822743892076133,5.948950185261424,レアルマドリードvsバルセロナ,REAL MADRID VS FC BARCELONA EN DIRECTO _ EL CLÁSICO _ LALIGA _ Tiempo de Juego COPE _ EN VIVO_chat_log
fr,49,23.163265306122447,12.244897959183673,0.26900116397700324,5.636014775111088,1.0086455331412103,レアルマドリードvsバルセロナ,REAL MADRID VS FC BARCELONA EN DIRECTO _ EL CLÁSICO _ LALIGA _ Tiempo de Juego COPE _ EN VIVO_chat_log
nl,30,31.333333333333332,0.0,0.164694590190002,5.280653764663766,0.6175380815150268,レアルマドリードvsバルセロナ,REAL MADRID VS FC BARCELONA EN DIRECTO _ EL CLÁSICO _ LALIGA _ Tiempo de Juego COPE _ EN VIVO_chat_log
other,2092,25.492351816443595,10.755258126195029,9.472327202662555,10.211071874415506,31.851400730816078,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona El Clasico Watchalong LaLiga LIVE _ TFHD_chat_log
en,3561,71.20134793597305,8.733501825329963,16.12378449745763,9.987403415918665,54.21741778319124,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona El Clasico Watchalong LaLiga LIVE _ TFHD_chat_log
nl,146,32.63013698630137,6.8493150684931505,0.6610706365146908,7.721792764814053,2.2228989037758833,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona El Clasico Watchalong LaLiga LIVE _ TFHD_chat_log
fr,62,19.29032258064516,8.064516129032258,0.2807286264651427,6.750609491699304,0.9439707673568819,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona El Clasico Watchalong LaLiga LIVE _ TFHD_chat_log
de,178,25.286516853932586,10.674157303370785,0.8059628308192806,8.305920738035171,2.710109622411693,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona El Clasico Watchalong LaLiga LIVE _ TFHD_chat_log
it,118,19.24576271186441,6.779661016949152,0.5342899664981747,7.342040252443615,1.7965895249695492,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona El Clasico Watchalong LaLiga LIVE _ TFHD_chat_log
es,112,17.142857142857142,7.142857142857142,0.5071226800660642,7.00635591833885,1.705237515225335,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona El Clasico Watchalong LaLiga LIVE _ TFHD_chat_log
pt,96,13.125,6.25,0.43467658291376926,6.3715537426049185,1.46163215590743,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona El Clasico Watchalong LaLiga LIVE _ TFHD_chat_log
en,1047,59.47086914995224,9.837631327602674,5.5879784106520285,9.766174176571269,25.381818181818183,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona _ La Liga LIVE WATCHALONG_chat_log
other,1990,24.60854271356784,8.84422110552764,10.620894973445594,9.835068774295548,48.24242424242424,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona _ La Liga LIVE WATCHALONG_chat_log
de,182,35.42307692307692,4.395604395604396,0.9713582337523106,6.619536103457384,4.412121212121212,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona _ La Liga LIVE WATCHALONG_chat_log
es,80,43.9625,20.0,0.42697065219881786,4.880306483551359,1.9393939393939394,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona _ La Liga LIVE WATCHALONG_chat_log
nl,110,97.06363636363636,3.6363636363636362,0.5870846467733746,6.696626051132393,2.666666666666667,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona _ La Liga LIVE WATCHALONG_chat_log
it,102,19.529411764705884,8.823529411764707,0.5443875815534928,6.699659347662825,2.4727272727272727,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona _ La Liga LIVE WATCHALONG_chat_log
pt,68,14.970588235294118,11.76470588235294,0.3629250543689952,5.905116407344139,1.6484848484848484,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona _ La Liga LIVE WATCHALONG_chat_log
fr,49,21.775510204081634,6.122448979591836,0.26151952447177595,6.068027686029257,1.187878787878788,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona _ La Liga LIVE WATCHALONG_chat_log
other,2389,21.856006697362915,8.120552532440351,16.33058871817901,9.903283039231546,55.73961735884274,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona _EL CLASICO_ Laliga 2025 Live Reaction_chat_log
de,103,23.223300970873787,5.825242718446602,0.7040814725711334,7.594290033931799,2.4031731217918804,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona _EL CLASICO_ Laliga 2025 Live Reaction_chat_log
en,1098,39.23132969034609,12.568306010928962,7.505645212457326,9.717377457285352,25.618292113859077,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona _EL CLASICO_ Laliga 2025 Live Reaction_chat_log
it,90,16.42222222222222,6.666666666666667,0.6152168206932234,7.256872225643718,2.099860009332711,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona _EL CLASICO_ Laliga 2025 Live Reaction_chat_log
es,91,26.285714285714285,5.4945054945054945,0.6220525631453703,5.572069179316623,2.1231917872141857,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona _EL CLASICO_ Laliga 2025 Live Reaction_chat_log
pt,57,21.771929824561404,5.263157894736842,0.3896373197723748,5.094172537088384,1.3299113392440503,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona _EL CLASICO_ Laliga 2025 Live Reaction_chat_log
fr,51,13.627450980392156,21.568627450980394,0.34862286505949325,6.1785093496311045,1.189920671955203,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona _EL CLASICO_ Laliga 2025 Live Reaction_chat_log
nl,63,24.0,4.761904761904762,0.4306517744852564,6.952874616319065,1.4699020065328978,レアルマドリードvsバルセロナ,Real Madrid vs Barcelona _EL CLASICO_ Laliga 2025 Live Reaction_chat_log
en,539,89.71428571428571,3.525046382189239,3.8107326326744895,8.546521275391132,14.25925925925926,レアルマドリードvsバルセロナ,⏱️ MINUTO A MINUTO _ Real Madrid vs Barcelona _ El Clásico_chat_log
ar,108,26.314814814814813,20.37037037037037,0.7635605275117716,7.158874224207655,2.857142857142857,レアルマドリードvsバルセロナ,⏱️ MINUTO A MINUTO _ Real Madrid vs Barcelona _ El Clásico_chat_log
other,1367,18.738844184345282,11.41185076810534,9.664696676931404,8.041934346773415,36.164021164021165,レアルマドリードvsバルセロナ,⏱️ MINUTO A MINUTO _ Real Madrid vs Barcelona _ El Clásico_chat_log
pt,64,15.125,9.375,0.45248031259956834,6.318790862941161,1.6931216931216932,レアルマドリードvsバルセロナ,⏱️ MINUTO A MINUTO _ Real Madrid vs Barcelona _ El Clásico_chat_log
es,305,26.068852459016394,8.19672131147541,2.1563514897323177,7.200080662641517,8.068783068783068,レアルマドリードvsバルセロナ,⏱️ MINUTO A MINUTO _ Real Madrid vs Barcelona _ El Clásico_chat_log
it,63,18.41269841269841,3.1746031746031744,0.44541030771520007,5.27606473575113,1.6666666666666667,レアルマドリードvsバルセロナ,⏱️ MINUTO A MINUTO _ Real Madrid vs Barcelona _ El Clásico_chat_log
de,143,22.265734265734267,5.594405594405594,1.0110106984646605,6.993921976048872,3.7830687830687832,レアルマドリードvsバルセロナ,⏱️ MINUTO A MINUTO _ Real Madrid vs Barcelona _ El Clásico_chat_log
hi,10,10.4,20.0,0.07070004884368256,3.9999999976916882,0.26455026455026454,レアルマドリードvsバルセロナ,⏱️ MINUTO A MINUTO _ Real Madrid vs Barcelona _ El Clásico_chat_log
nl,35,82.11428571428571,5.714285714285714,0.24745017095288893,4.991662389099922,0.9259259259259258,レアルマドリードvsバルセロナ,⏱️ MINUTO A MINUTO _ Real Madrid vs Barcelona _ El Clásico_chat_log
fr,29,50.172413793103445,17.24137931034483,0.2050301416466794,5.8574221083265865,0.7671957671957672,レアルマドリードvsバルセロナ,⏱️ MINUTO A MINUTO _ Real Madrid vs Barcelona _ El Clásico_chat_log
other,1432,20.70600558659218,15.293296089385475,6.716200085278059,9.42481509628326,24.128053917438923,レアルマドリードvsバルセロナ,⚽️ REAL MADRID vs FC BARCELONA _ #LaLiga 25_26 - Jornada 10 _ 'EL CLÁSICO' EN DIRECTO_chat_log
en,464,89.28232758620689,11.637931034482758,2.176198910313561,6.897953548305751,7.818028643639427,レアルマドリードvsバルセロナ,⚽️ REAL MADRID vs FC BARCELONA _ #LaLiga 25_26 - Jornada 10 _ 'EL CLÁSICO' EN DIRECTO_chat_log
es,2612,62.74081163859112,6.776416539050537,12.25049903823065,9.21839700207763,44.01010951979781,レアルマドリードvsバルセロナ,⚽️ REAL MADRID vs FC BARCELONA _ #LaLiga 25_26 - Jornada 10 _ 'EL CLÁSICO' EN DIRECTO_chat_log
pt,451,53.8780487804878,7.982261640798225,2.1152278201539136,6.881958431435281,7.5989890480202185,レアルマドリードvsバルセロナ,⚽️ REAL MADRID vs FC BARCELONA _ #LaLiga 25_26 - Jornada 10 _ 'EL CLÁSICO' EN DIRECTO_chat_log
fr,47,30.95744680851064,12.76595744680851,0.22043394134641675,6.117758031712774,0.7919123841617522,レアルマドリードvsバルセロナ,⚽️ REAL MADRID vs FC BARCELONA _ #LaLiga 25_26 - Jornada 10 _ 'EL CLÁSICO' EN DIRECTO_chat_log
it,140,20.514285714285716,16.428571428571427,0.6566117401808158,7.519507098641855,2.358887952822241,レアルマドリードvsバルセロナ,⚽️ REAL MADRID vs FC BARCELONA _ #LaLiga 25_26 - Jornada 10 _ 'EL CLÁSICO' EN DIRECTO_chat_log
de,403,82.26550868486352,16.377171215880892,1.8901037949490627,4.07963610050246,6.79022746419545,レアルマドリードvsバルセロナ,⚽️ REAL MADRID vs FC BARCELONA _ #LaLiga 25_26 - Jornada 10 _ 'EL CLÁSICO' EN DIRECTO_chat_log
nl,31,44.903225806451616,22.58064516129032,0.14539259961146636,5.624999992497986,0.5223251895534962,レアルマドリードvsバルセロナ,⚽️ REAL MADRID vs FC BARCELONA _ #LaLiga 25_26 - Jornada 10 _ 'EL CLÁSICO' EN DIRECTO_chat_log
ja,4274,16.93495554515676,100.0,25.89724420731946,8.668911602139325,96.60940325497288,レアルマドリードvsバルセロナ,【LIVE分析】レアルマドリードvsバルセロナ　▷ラ・リーガ｜第10節　エルクラシコ_chat_log
other,17,3.4705882352941178,52.94117647058824,0.10300728861123791,0.9975025460805762,0.3842676311030741,レアルマドリードvsバルセロナ,【LIVE分析】レアルマドリードvsバルセロナ　▷ラ・リーガ｜第10節　エルクラシコ_chat_log
ko,33,5.96969696969697,100.0,0.19995532495122653,1.1656062401377663,0.7459312839059674,レアルマドリードvsバルセロナ,【LIVE分析】レアルマドリードvsバルセロナ　▷ラ・リーガ｜第10節　エルクラシコ_chat_log
de,11,4.0,100.0,0.06665177498374218,-1.4426951601859516e-10,0.24864376130198915,レアルマドリードvsバルセロナ,【LIVE分析】レアルマドリードvsバルセロナ　▷ラ・リーガ｜第10節　エルクラシコ_chat_log
ja,4633,16.117202676451544,100.0,10.963651642500231,8.376904630956162,95.48639736191261,レアルマドリードvsバルセロナ,【エルクラシコ】レアルマドリード×バルセロナ 0_15キックオフ リアルタイム戦術分析_chat_log
other,49,5.959183673469388,0.0,0.1159548738360698,2.2107861432427893,1.0098928276999175,レアルマドリードvsバルセロナ,【エルクラシコ】レアルマドリード×バルセロナ 0_15キックオフ リアルタイム戦術分析_chat_log
ko,55,6.672727272727273,100.0,0.1301534298159967,2.600599449182633,1.133553173948887,レアルマドリードvsバルセロナ,【エルクラシコ】レアルマドリード×バルセロナ 0_15キックオフ リアルタイム戦術分析_chat_log
fr,1276,41.23824451410658,7.210031347962382,8.417564229638385,9.203871580569713,32.60091977516607,レアルマドリードvsバルセロナ,🔴 REAL MADRID - BARCELONE LIVE _ 🚨LE CLASICO POUR LA 1ERE PLACE ! _ 🔥PLACE AU SPECTACLE ! _ LIGA_chat_log
en,499,121.41683366733467,3.006012024048096,3.2918217481109355,8.96664123882871,12.749105774144098,レアルマドリードvsバルセロナ,🔴 REAL MADRID - BARCELONE LIVE _ 🚨LE CLASICO POUR LA 1ERE PLACE ! _ 🔥PLACE AU SPECTACLE ! _ LIGA_chat_log
other,1163,15.419604471195186,8.512467755803955,7.672121629364766,8.99047754229207,29.713847726111396,レアルマドリードvsバルセロナ,🔴 REAL MADRID - BARCELONE LIVE _ 🚨LE CLASICO POUR LA 1ERE PLACE ! _ 🔥PLACE AU SPECTACLE ! _ LIGA_chat_log
es,220,13.272727272727273,6.8181818181818175,1.4513041775238593,5.874444630886557,5.620848237097598,レアルマドリードvsバルセロナ,🔴 REAL MADRID - BARCELONE LIVE _ 🚨LE CLASICO POUR LA 1ERE PLACE ! _ 🔥PLACE AU SPECTACLE ! _ LIGA_chat_log
pt,54,21.87037037037037,14.814814814814813,0.35622920721040185,6.09325293237873,1.3796627491057742,レアルマドリードvsバルセロナ,🔴 REAL MADRID - BARCELONE LIVE _ 🚨LE CLASICO POUR LA 1ERE PLACE ! _ 🔥PLACE AU SPECTACLE ! _ LIGA_chat_log
it,84,14.583333333333334,5.952380952380952,0.5541343223272918,6.6157434524584575,2.1461420541645375,レアルマドリードvsバルセロナ,🔴 REAL MADRID - BARCELONE LIVE _ 🚨LE CLASICO POUR LA 1ERE PLACE ! _ 🔥PLACE AU SPECTACLE ! _ LIGA_chat_log
de,135,15.118518518518519,1.4814814814814816,0.8905730180260046,7.290139124873157,3.4491568727644353,レアルマドリードvsバルセロナ,🔴 REAL MADRID - BARCELONE LIVE _ 🚨LE CLASICO POUR LA 1ERE PLACE ! _ 🔥PLACE AU SPECTACLE ! _ LIGA_chat_log
nl,49,55.93877551020408,0.0,0.32324502135758687,5.976977321357376,1.251916198262647,レアルマドリードvsバルセロナ,🔴 REAL MADRID - BARCELONE LIVE _ 🚨LE CLASICO POUR LA 1ERE PLACE ! _ 🔥PLACE AU SPECTACLE ! _ LIGA_chat_log
