file,country,topic_id,top_words
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,0,clap
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,1,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,2,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,3,"想像してわらっちまったよｗ, もう少しディステニー"
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,4,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,5,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,6,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,7,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,8,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,9,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,10,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,11,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,12,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,13,fire
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,14,"the, 00"
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,15,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,16,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,17,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,18,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,19,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,20,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,21,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,22,コロムアニ
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,23,毎週木曜日20
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,24,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,25,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,26,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,27,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,28,あ
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,29,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,30,囲まれたディスティニー
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,31,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,32,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,33,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,34,the
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,35,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,36,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,37,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,38,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,39,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,40,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,41,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,42,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,43,"明日ブライトンの試合中, 凱旋門賞ありますね"
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,44,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,45,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,46,destiny
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,47,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,48,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,49,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,50,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,51,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,52,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,53,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,54,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,55,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,56,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,57,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,58,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,59,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,60,笑
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,61,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,62,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,63,ウーバーいっちゃいますか
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,64,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,65,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,66,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,67,clap
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,68,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,69,destiny
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,70,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,71,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,72,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,73,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,74,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,75,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,76,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,77,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,78,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,79,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,80,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,81,リーズけっこう強いな
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,82,00
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,83,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,84,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,85,笑
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,86,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,87,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,88,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,89,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,90,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,91,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,92,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,93,the
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,94,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,95,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,96,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,97,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,98,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,99,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,100,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,101,オカフォータンクトップ着てんだな
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,102,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,103,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,104,"毎週木曜日20, 00"
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,105,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,106,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,107,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,108,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,109,囲まれたディスティニー
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,110,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,111,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,112,笑
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,113,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,114,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,115,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,116,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,117,コロムアニ
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,118,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,119,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,120,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,121,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,122,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,123,あ
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,124,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,125,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,126,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,127,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,128,リーズけっこう強いな
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,129,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,130,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,131,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,132,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,133,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,134,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,135,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,136,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,137,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,138,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,139,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,140,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,141,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,142,"オカフォータンクトップ着てんだな, fire"
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,143,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,144,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,145,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,146,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,147,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,148,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,149,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,150,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,151,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,152,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,153,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,154,
高井幸大所属🇯🇵スパーズ×田中碧所属🇯🇵リーズ【リアルタイム分析】※雑談もします_chat_log.csv,Japan,155,
